"Bicycle_729_(2, 1).jpg",0,0,,
"Bicycle_729_(2, 2).jpg",0,0,,
"Bicycle_730_(0, 0).jpg",0,0,,
"Bicycle_730_(0, 1).jpg",0,0,,
"Bicycle_730_(0, 2).jpg",0,0,,
"Bicycle_730_(1, 0).jpg",1,1,,
"Bicycle_730_(1, 1).jpg",1,1,,
"Bicycle_730_(1, 2).jpg",0,1,,
"Bicycle_730_(2, 0).jpg",0,0,,
"Bicycle_730_(2, 1).jpg",1,0,,
"Bicycle_730_(2, 2).jpg",0,0,,
"Bicycle_731_(0, 0).jpg",0,0,,
"Bicycle_731_(0, 1).jpg",0,1,,
"Bicycle_731_(0, 2).jpg",0,0,,
"Bicycle_731_(1, 0).jpg",0,0,,
"Bicycle_731_(1, 1).jpg",1,1,,
"Bicycle_731_(1, 2).jpg",0,0,,
"Bicycle_731_(2, 0).jpg",0,0,,
"Bicycle_731_(2, 1).jpg",0,0,,
"Bicycle_731_(2, 2).jpg",0,0,,
"Bicycle_732_(0, 0).jpg",0,0,,
"Bicycle_732_(0, 1).jpg",0,0,,
"Bicycle_732_(0, 2).jpg",0,0,,
"Bicycle_732_(1, 0).jpg",0,0,,
"Bicycle_732_(1, 1).jpg",0,0,,
"Bicycle_732_(1, 2).jpg",1,1,,
"Bicycle_732_(2, 0).jpg",0,0,,
"Bicycle_732_(2, 1).jpg",0,0,,
"Bicycle_732_(2, 2).jpg",0,0,,
"Bicycle_733_(0, 0).jpg",1,0,,
"Bicycle_733_(0, 1).jpg",0,0,,
"Bicycle_733_(0, 2).jpg",0,0,,
"Bicycle_733_(1, 0).jpg",1,1,,
"Bicycle_733_(1, 1).jpg",1,1,,
"Bicycle_733_(1, 2).jpg",0,0,,
"Bicycle_733_(2, 0).jpg",0,0,,애매….
"Bicycle_733_(2, 1).jpg",1,1,,
"Bicycle_733_(2, 2).jpg",1,1,,
"Bicycle_734_(0, 0).jpg",0,0,,
"Bicycle_734_(0, 1).jpg",0,0,,
"Bicycle_734_(0, 2).jpg",0,0,,
"Bicycle_734_(1, 0).jpg",1,1,,어두운 거 잘 찾아내는 예시
"Bicycle_734_(1, 1).jpg",0,0,,
"Bicycle_734_(1, 2).jpg",0,0,,
"Bicycle_734_(2, 0).jpg",0,0,,
"Bicycle_734_(2, 1).jpg",0,0,,
"Bicycle_734_(2, 2).jpg",0,0,,
"Bicycle_735_(0, 0).jpg",0,0,,
"Bicycle_735_(0, 1).jpg",0,0,,
"Bicycle_735_(0, 2).jpg",0,1,,
"Bicycle_735_(1, 0).jpg",1,0,,
"Bicycle_735_(1, 1).jpg",0,0,,
"Bicycle_735_(1, 2).jpg",0,0,,
"Bicycle_735_(2, 0).jpg",0,0,,
"Bicycle_735_(2, 1).jpg",0,0,,
"Bicycle_735_(2, 2).jpg",0,0,,
"Bicycle_736_(0, 0).jpg",0,0,,
"Bicycle_736_(0, 1).jpg",0,0,,
"Bicycle_736_(0, 2).jpg",0,0,,
"Bicycle_736_(1, 0).jpg",0,0,,
"Bicycle_736_(1, 1).jpg",0,1,,
"Bicycle_736_(1, 2).jpg",0,1,,
"Bicycle_736_(2, 0).jpg",0,0,,
"Bicycle_736_(2, 1).jpg",0,0,,
"Bicycle_736_(2, 2).jpg",1,0,,
"Bicycle_737_(0, 0).jpg",0,0,,
"Bicycle_737_(0, 1).jpg",0,0,,
"Bicycle_737_(0, 2).jpg",0,0,,
"Bicycle_737_(1, 0).jpg",0,0,,
"Bicycle_737_(1, 1).jpg",0,0,,
"Bicycle_737_(1, 2).jpg",0,0,,
"Bicycle_737_(2, 0).jpg",0,0,,
"Bicycle_737_(2, 1).jpg",1,1,,잘 분류
"Bicycle_737_(2, 2).jpg",0,0,,
"Bicycle_738_(0, 0).jpg",0,0,,
"Bicycle_738_(0, 1).jpg",1,0,,
"Bicycle_738_(0, 2).jpg",0,0,,
"Bicycle_738_(1, 0).jpg",0,0,,
"Bicycle_738_(1, 1).jpg",0,0,,
"Bicycle_738_(1, 2).jpg",0,0,,
"Bicycle_738_(2, 0).jpg",0,0,,
"Bicycle_738_(2, 1).jpg",1,1,,
"Bicycle_738_(2, 2).jpg",1,0,,
"Bicycle_739_(0, 0).jpg",0,0,,
"Bicycle_739_(0, 1).jpg",0,1,,
"Bicycle_739_(0, 2).jpg",0,0,,
"Bicycle_739_(1, 0).jpg",0,0,,
"Bicycle_739_(1, 1).jpg",0,0,,
"Bicycle_739_(1, 2).jpg",1,0,,
"Bicycle_739_(2, 0).jpg",0,0,,
"Bicycle_739_(2, 1).jpg",0,0,,
"Bicycle_739_(2, 2).jpg",0,0,,
"Bicycle_740_(0, 0).jpg",0,0,,
"Bicycle_740_(0, 1).jpg",0,0,,
"Bicycle_740_(0, 2).jpg",0,0,,
"Bicycle_740_(1, 0).jpg",0,0,,
"Bicycle_740_(1, 1).jpg",1,1,,
"Bicycle_740_(1, 2).jpg",0,0,,
"Bicycle_740_(2, 0).jpg",0,0,,
"Bicycle_740_(2, 1).jpg",0,0,,
"Bicycle_740_(2, 2).jpg",0,0,,
"Bicycle_741_(0, 0).jpg",0,0,,
"Bicycle_741_(0, 1).jpg",0,0,,
"Bicycle_741_(0, 2).jpg",0,0,,
"Bicycle_741_(1, 0).jpg",0,0,,
"Bicycle_741_(1, 1).jpg",1,1,,
"Bicycle_741_(1, 2).jpg",0,0,,
"Bicycle_741_(2, 0).jpg",0,0,,
"Bicycle_741_(2, 1).jpg",0,0,,
"Bicycle_741_(2, 2).jpg",0,0,,
"Bicycle_742_(0, 0).jpg",0,0,,
"Bicycle_742_(0, 1).jpg",0,0,,
"Bicycle_742_(0, 2).jpg",0,0,,
"Bicycle_742_(1, 0).jpg",0,1,,
"Bicycle_742_(1, 1).jpg",1,1,,
"Bicycle_742_(1, 2).jpg",0,0,,
"Bicycle_742_(2, 0).jpg",1,1,,
"Bicycle_742_(2, 1).jpg",1,0,,
"Bicycle_742_(2, 2).jpg",0,0,,
"Bicycle_743_(0, 0).jpg",0,0,,
"Bicycle_743_(0, 1).jpg",0,0,,
"Bicycle_743_(0, 2).jpg",0,0,,
"Bicycle_743_(1, 0).jpg",1,1,,
"Bicycle_743_(1, 1).jpg",0,0,,
"Bicycle_743_(1, 2).jpg",0,0,,
"Bicycle_743_(2, 0).jpg",0,0,,
"Bicycle_743_(2, 1).jpg",0,0,,
"Bicycle_743_(2, 2).jpg",0,0,,
"Bicycle_744_(0, 0).jpg",0,0,,
"Bicycle_744_(0, 1).jpg",0,0,,
"Bicycle_744_(0, 2).jpg",0,0,,
"Bicycle_744_(1, 0).jpg",0,0,,
"Bicycle_744_(1, 1).jpg",0,0,,
"Bicycle_744_(1, 2).jpg",1,0,,
"Bicycle_744_(2, 0).jpg",0,0,,
"Bicycle_744_(2, 1).jpg",0,0,,
"Bicycle_744_(2, 2).jpg",1,1,,
"Bicycle_745_(0, 0).jpg",0,0,,
"Bicycle_745_(0, 1).jpg",0,0,,
"Bicycle_745_(0, 2).jpg",0,0,,
"Bicycle_745_(1, 0).jpg",0,0,,
"Bicycle_745_(1, 1).jpg",0,0,,
"Bicycle_745_(1, 2).jpg",0,0,,
"Bicycle_745_(2, 0).jpg",0,0,,
"Bicycle_745_(2, 1).jpg",0,0,,
"Bicycle_745_(2, 2).jpg",1,1,,
"Bicycle_746_(0, 0).jpg",0,0,,
"Bicycle_746_(0, 1).jpg",0,0,,
"Bicycle_746_(0, 2).jpg",0,0,,
"Bicycle_746_(1, 0).jpg",0,0,,
"Bicycle_746_(1, 1).jpg",0,0,,
"Bicycle_746_(1, 2).jpg",0,0,,
"Bicycle_746_(2, 0).jpg",0,0,,
"Bicycle_746_(2, 1).jpg",1,1,,
"Bicycle_746_(2, 2).jpg",0,0,,
"Bicycle_747_(0, 0).jpg",1,0,,
"Bicycle_747_(0, 1).jpg",0,0,,
"Bicycle_747_(0, 2).jpg",0,0,,
"Bicycle_747_(1, 0).jpg",1,1,,
"Bicycle_747_(1, 1).jpg",0,0,,
"Bicycle_747_(1, 2).jpg",0,0,,
"Bicycle_747_(2, 0).jpg",1,1,,
"Bicycle_747_(2, 1).jpg",0,0,,
"Bicycle_747_(2, 2).jpg",0,0,,
"Bicycle_748_(0, 0).jpg",0,0,,
"Bicycle_748_(0, 1).jpg",0,0,,
"Bicycle_748_(0, 2).jpg",0,0,,
"Bicycle_748_(1, 0).jpg",0,0,,
"Bicycle_748_(1, 1).jpg",0,0,,
"Bicycle_748_(1, 2).jpg",0,0,,
"Bicycle_748_(2, 0).jpg",0,0,,
"Bicycle_748_(2, 1).jpg",1,1,,
"Bicycle_748_(2, 2).jpg",0,0,,
"Bicycle_749_(0, 0).jpg",0,0,,
"Bicycle_749_(0, 1).jpg",0,0,,
"Bicycle_749_(0, 2).jpg",0,0,,
"Bicycle_749_(1, 0).jpg",0,0,,
"Bicycle_749_(1, 1).jpg",1,1,,
"Bicycle_749_(1, 2).jpg",1,1,,
"Bicycle_749_(2, 0).jpg",0,0,,
"Bicycle_749_(2, 1).jpg",0,0,,
"Bicycle_749_(2, 2).jpg",0,0,,
"Bicycle_750_(0, 0).jpg",0,0,,
"Bicycle_750_(0, 1).jpg",0,0,,
"Bicycle_750_(0, 2).jpg",0,0,,
"Bicycle_750_(1, 0).jpg",0,0,,
"Bicycle_750_(1, 1).jpg",0,0,,
"Bicycle_750_(1, 2).jpg",0,0,,
"Bicycle_750_(2, 0).jpg",0,0,,
"Bicycle_750_(2, 1).jpg",0,0,,
"Bicycle_750_(2, 2).jpg",1,1,,
"Bicycle_751_(0, 0).jpg",0,0,,
"Bicycle_751_(0, 1).jpg",1,1,,
"Bicycle_751_(0, 2).jpg",0,0,,
"Bicycle_751_(1, 0).jpg",0,0,,
"Bicycle_751_(1, 1).jpg",1,0,,
"Bicycle_751_(1, 2).jpg",0,0,,
"Bicycle_751_(2, 0).jpg",0,0,,
"Bicycle_751_(2, 1).jpg",0,0,,
"Bicycle_751_(2, 2).jpg",0,0,,
"Bicycle_752_(0, 0).jpg",0,0,,
"Bicycle_752_(0, 1).jpg",0,0,,
"Bicycle_752_(0, 2).jpg",0,0,,
"Bicycle_752_(1, 0).jpg",1,1,,
"Bicycle_752_(1, 1).jpg",1,1,,
"Bicycle_752_(1, 2).jpg",0,0,,
"Bicycle_752_(2, 0).jpg",0,0,,
"Bicycle_752_(2, 1).jpg",0,0,,
"Bicycle_752_(2, 2).jpg",0,0,,
"Bicycle_753_(0, 0).jpg",0,0,,
"Bicycle_753_(0, 1).jpg",0,0,,
"Bicycle_753_(0, 2).jpg",0,0,,
"Bicycle_753_(1, 0).jpg",1,1,,사람 머리 잘 분류 예시
"Bicycle_753_(1, 1).jpg",0,0,,
"Bicycle_753_(1, 2).jpg",0,0,,
"Bicycle_753_(2, 0).jpg",0,0,,
"Bicycle_753_(2, 1).jpg",0,0,,
"Bicycle_753_(2, 2).jpg",0,0,,
"Bicycle_754_(0, 0).jpg",0,0,,
"Bicycle_754_(0, 1).jpg",0,0,,
"Bicycle_754_(0, 2).jpg",0,0,,
"Bicycle_754_(1, 0).jpg",0,0,,
"Bicycle_754_(1, 1).jpg",0,0,,
"Bicycle_754_(1, 2).jpg",1,0,,
"Bicycle_754_(2, 0).jpg",0,0,,
"Bicycle_754_(2, 1).jpg",0,1,,
"Bicycle_754_(2, 2).jpg",1,1,,
"Bicycle_755_(0, 0).jpg",0,0,,
"Bicycle_755_(0, 1).jpg",0,0,,
"Bicycle_755_(0, 2).jpg",0,0,,
"Bicycle_755_(1, 0).jpg",0,0,,
"Bicycle_755_(1, 1).jpg",0,0,,
"Bicycle_755_(1, 2).jpg",1,0,,
"Bicycle_755_(2, 0).jpg",0,1,,
"Bicycle_755_(2, 1).jpg",0,1,,
"Bicycle_755_(2, 2).jpg",0,0,,
"Bicycle_756_(0, 0).jpg",0,0,,
"Bicycle_756_(0, 1).jpg",0,0,,
"Bicycle_756_(0, 2).jpg",0,0,,
"Bicycle_756_(1, 0).jpg",0,0,,
"Bicycle_756_(1, 1).jpg",1,1,,
"Bicycle_756_(1, 2).jpg",0,1,,
"Bicycle_756_(2, 0).jpg",0,0,,
"Bicycle_756_(2, 1).jpg",0,0,,
"Bicycle_756_(2, 2).jpg",0,0,,
"Bicycle_757_(0, 0).jpg",0,0,,
"Bicycle_757_(0, 1).jpg",0,0,,
"Bicycle_757_(0, 2).jpg",0,0,,
"Bicycle_757_(1, 0).jpg",0,0,,
"Bicycle_757_(1, 1).jpg",0,0,,
"Bicycle_757_(1, 2).jpg",1,1,,
"Bicycle_757_(2, 0).jpg",0,0,,
"Bicycle_757_(2, 1).jpg",1,1,,작은 객체 검출 예시
"Bicycle_757_(2, 2).jpg",1,1,,
"Bicycle_758_(0, 0).jpg",0,0,,
"Bicycle_758_(0, 1).jpg",0,0,,
"Bicycle_758_(0, 2).jpg",0,0,,
"Bicycle_758_(1, 0).jpg",0,0,,
"Bicycle_758_(1, 1).jpg",1,1,,
"Bicycle_758_(1, 2).jpg",0,0,,
"Bicycle_758_(2, 0).jpg",0,0,,
"Bicycle_758_(2, 1).jpg",0,0,,
"Bicycle_758_(2, 2).jpg",0,0,,
"Bicycle_759_(0, 0).jpg",0,1,,
"Bicycle_759_(0, 1).jpg",0,0,,
"Bicycle_759_(0, 2).jpg",0,0,,
"Bicycle_759_(1, 0).jpg",0,1,,
"Bicycle_759_(1, 1).jpg",0,0,,
"Bicycle_759_(1, 2).jpg",0,0,,
"Bicycle_759_(2, 0).jpg",0,0,,
"Bicycle_759_(2, 1).jpg",0,0,,
"Bicycle_759_(2, 2).jpg",0,0,,
"Bicycle_760_(0, 0).jpg",0,0,,
"Bicycle_760_(0, 1).jpg",0,0,,
"Bicycle_760_(0, 2).jpg",0,0,,
"Bicycle_760_(1, 0).jpg",1,1,,
"Bicycle_760_(1, 1).jpg",1,1,,
"Bicycle_760_(1, 2).jpg",0,0,,
"Bicycle_760_(2, 0).jpg",0,0,,
"Bicycle_760_(2, 1).jpg",1,1,,작은 객체 검출
"Bicycle_760_(2, 2).jpg",0,0,,
"Bicycle_761_(0, 0).jpg",0,0,,
"Bicycle_761_(0, 1).jpg",0,1,,
"Bicycle_761_(0, 2).jpg",0,0,,
"Bicycle_761_(1, 0).jpg",0,0,,
"Bicycle_761_(1, 1).jpg",1,1,,
"Bicycle_761_(1, 2).jpg",1,1,,
"Bicycle_761_(2, 0).jpg",0,0,,
"Bicycle_761_(2, 1).jpg",0,0,,
"Bicycle_761_(2, 2).jpg",0,0,,
"Bicycle_762_(0, 0).jpg",0,0,,
"Bicycle_762_(0, 1).jpg",1,0,,
"Bicycle_762_(0, 2).jpg",0,0,,
"Bicycle_762_(1, 0).jpg",0,0,,
"Bicycle_762_(1, 1).jpg",1,1,,
"Bicycle_762_(1, 2).jpg",0,0,,
"Bicycle_762_(2, 0).jpg",0,0,,
"Bicycle_762_(2, 1).jpg",0,0,,
"Bicycle_762_(2, 2).jpg",0,0,,
"Bicycle_763_(0, 0).jpg",0,0,,
"Bicycle_763_(0, 1).jpg",0,0,,
"Bicycle_763_(0, 2).jpg",0,0,,
"Bicycle_763_(1, 0).jpg",1,1,,
"Bicycle_763_(1, 1).jpg",1,1,,
"Bicycle_763_(1, 2).jpg",1,1,,
"Bicycle_763_(2, 0).jpg",0,0,,
"Bicycle_763_(2, 1).jpg",0,0,,
"Bicycle_763_(2, 2).jpg",0,0,,
"Bicycle_764_(0, 0).jpg",0,0,,
"Bicycle_764_(0, 1).jpg",0,0,,
"Bicycle_764_(0, 2).jpg",1,1,,
"Bicycle_764_(1, 0).jpg",0,0,,
"Bicycle_764_(1, 1).jpg",1,1,,
"Bicycle_764_(1, 2).jpg",1,0,,
"Bicycle_764_(2, 0).jpg",0,0,,
"Bicycle_764_(2, 1).jpg",0,0,,
"Bicycle_764_(2, 2).jpg",0,0,,
"Bicycle_765_(0, 0).jpg",0,0,,
"Bicycle_765_(0, 1).jpg",0,0,,
"Bicycle_765_(0, 2).jpg",0,0,,
"Bicycle_765_(1, 0).jpg",0,0,,
"Bicycle_765_(1, 1).jpg",1,1,,
"Bicycle_765_(1, 2).jpg",1,1,,어두운 객체 검출
"Bicycle_765_(2, 0).jpg",0,0,,
"Bicycle_765_(2, 1).jpg",0,0,,
"Bicycle_765_(2, 2).jpg",0,0,,
"Bicycle_766_(0, 0).jpg",0,0,,
"Bicycle_766_(0, 1).jpg",0,0,,
"Bicycle_766_(0, 2).jpg",0,0,,
"Bicycle_766_(1, 0).jpg",0,0,,
"Bicycle_766_(1, 1).jpg",1,1,,얇은 바퀴 검출
"Bicycle_766_(1, 2).jpg",0,0,,
"Bicycle_766_(2, 0).jpg",0,0,,
"Bicycle_766_(2, 1).jpg",0,0,,
"Bicycle_766_(2, 2).jpg",0,0,,
"Bicycle_767_(0, 0).jpg",0,0,,
"Bicycle_767_(0, 1).jpg",0,0,,
"Bicycle_767_(0, 2).jpg",0,0,,
"Bicycle_767_(1, 0).jpg",0,0,,
"Bicycle_767_(1, 1).jpg",1,1,,숨어있는 객체 검출
"Bicycle_767_(1, 2).jpg",1,1,,
"Bicycle_767_(2, 0).jpg",0,0,,
"Bicycle_767_(2, 1).jpg",0,0,,
"Bicycle_767_(2, 2).jpg",0,0,,
"Bicycle_768_(0, 0).jpg",0,0,,
"Bicycle_768_(0, 1).jpg",1,0,,
"Bicycle_768_(0, 2).jpg",0,0,,
"Bicycle_768_(1, 0).jpg",0,0,,
"Bicycle_768_(1, 1).jpg",1,1,,
"Bicycle_768_(1, 2).jpg",0,1,,
"Bicycle_768_(2, 0).jpg",1,1,,
"Bicycle_768_(2, 1).jpg",0,1,모여있는 객체 검출 못함,
"Bicycle_768_(2, 2).jpg",0,1,,
"Bicycle_769_(0, 0).jpg",0,0,,
"Bicycle_769_(0, 1).jpg",0,0,,
"Bicycle_769_(0, 2).jpg",0,0,,
"Bicycle_769_(1, 0).jpg",0,0,,
"Bicycle_769_(1, 1).jpg",1,1,,"모여있긴 하지만 어둡기도하고, 멀리있는 모여있음을 잘 검출하는듯"
"Bicycle_769_(1, 2).jpg",1,1,,
"Bicycle_769_(2, 0).jpg",0,0,,
"Bicycle_769_(2, 1).jpg",0,0,,
